node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel
116,139,0.000415905227335867,40.7767961317258,-73.9179416604767,40.7726941622102,-73.915016264446,0.000415905227335867,0,2020.14174173653,2020.14215764176,169300000,NA
116,117,0.00617378711041963,40.7767961317258,-73.9179416604767,40.8003280196666,-73.9125863051807,0.00617378711041963,0,2020.14174173653,2020.14791552364,169300000,NA
117,129,0.0180027099336692,40.8003280196666,-73.9125863051807,40.7796855525066,-73.9029500309865,0.0241764970440889,0.00617378711041963,2020.14791552364,2020.16591823357,169300000,NA
117,118,0.000460263317545534,40.8003280196666,-73.9125863051807,40.8072311460048,-73.9172354001058,0.00663405042796517,0.00617378711041963,2020.14791552364,2020.14837578696,169300000,NA
118,119,0.0151341688485051,40.8072311460048,-73.9172354001058,40.8418544097356,-73.8830181045283,0.0217682192764703,0.00663405042796517,2020.14837578696,2020.1635099558,169300000,NA
118,122,0.0291566662374313,40.8072311460048,-73.9172354001058,40.7558310531381,-73.9230845250971,0.0357907166653965,0.00663405042796517,2020.14837578696,2020.17753245319,169300000,NA
119,1,0.137036492289252,40.8418544097356,-73.8830181045283,40.6798998050019,-73.8487577777653,0.158804711565722,0.0217682192764703,2020.1635099558,2020.30054644809,169300000,hCoV-19/USA/NY-NYUMC432/2020
119,120,0.0111939705120338,40.8418544097356,-73.8830181045283,40.814470195701,-73.8818981463177,0.032962189788504,0.0217682192764703,2020.1635099558,2020.17470392632,169300000,NA
120,4,0.109449079147185,40.814470195701,-73.8818981463177,40.6700248479394,-73.9902803374386,0.142411268935689,0.032962189788504,2020.17470392632,2020.28415300546,169300000,hCoV-19/USA/NY-NYUMC446/2020
120,121,0.00393408176459287,40.814470195701,-73.8818981463177,40.7949604131644,-73.9111346927083,0.0368962715530969,0.032962189788504,2020.17470392632,2020.17863800808,169300000,NA
121,2,0.0536024290826521,40.7949604131644,-73.9111346927083,40.6782883512615,-73.9641616039469,0.090498700635749,0.0368962715530969,2020.17863800808,2020.23224043716,169300000,hCoV-19/USA/NY-NYUMC755/2020
121,3,0.064531390832521,40.7949604131644,-73.9111346927083,40.8918671142442,-73.8595977191749,0.101427662385618,0.0368962715530969,2020.17863800808,2020.24316939891,169300000,hCoV-19/USA/NY-NYUMC524/2020
122,126,0.000179497136593487,40.7558310531381,-73.9230845250971,40.7563915242265,-73.9245390721458,0.03597021380199,0.0357907166653965,2020.17753245319,2020.17771195033,169300000,NA
122,123,0.000499893425123882,40.7558310531381,-73.9230845250971,40.7668907368577,-73.9251686722671,0.0362906100905204,0.0357907166653965,2020.17753245319,2020.17803234662,169300000,NA
123,5,0.122514101475202,40.7668907368577,-73.9251686722671,40.7625124536136,-73.8181364491275,0.158804711565722,0.0362906100905204,2020.17803234662,2020.30054644809,169300000,hCoV-19/USA/NY-NYUMC462/2020
123,124,0.000618493369153178,40.7668907368577,-73.9251686722671,40.7605465226811,-73.9274411117401,0.0369091034596735,0.0362906100905204,2020.17803234662,2020.17865083999,169300000,NA
124,6,0.0317316736761103,40.7605465226811,-73.9274411117401,40.7169856494059,-73.9271704369447,0.0686407771357838,0.0369091034596735,2020.17865083999,2020.21038251366,169300000,hCoV-19/USA/NY-NYUMC119/2020
124,125,0.000153758481328509,40.7605465226811,-73.9274411117401,40.7577279619434,-73.9329139647626,0.0370628619410021,0.0369091034596735,2020.17865083999,2020.17880459847,169300000,NA
125,7,0.0315779151947818,40.7577279619434,-73.9329139647626,40.7267660640199,-73.8560862957384,0.0686407771357838,0.0370628619410021,2020.17880459847,2020.21038251366,169300000,hCoV-19/USA/NY-NYUMC922/2020
125,8,0.0643648004446159,40.7577279619434,-73.9329139647626,40.7059698713338,-73.9540056932043,0.101427662385618,0.0370628619410021,2020.17880459847,2020.24316939891,169300000,hCoV-19/USA/NY-NYUMC547/2020
126,127,0.00122506324801211,40.7563915242265,-73.9245390721458,40.7741586885524,-73.9070475965779,0.0371952770500021,0.03597021380199,2020.17771195033,2020.17893701358,169300000,NA
126,9,0.0763864103337242,40.7563915242265,-73.9245390721458,40.6081078999332,-73.9834686626581,0.112356624135714,0.03597021380199,2020.17771195033,2020.25409836066,169300000,hCoV-19/USA/NY-NYUMC246/2020
127,12,0.0696968662057754,40.7741586885524,-73.9070475965779,40.8299470562498,-73.9078920040658,0.106892143255778,0.0371952770500021,2020.17893701358,2020.24863387978,169300000,hCoV-19/USA/NY-NYUMC199/2020
127,128,3.60384908801026e-05,40.7741586885524,-73.9070475965779,40.7750076824986,-73.9070401602196,0.0372313155408822,0.0371952770500021,2020.17893701358,2020.17897305207,169300000,NA
128,11,0.0532673850948668,40.7750076824986,-73.9070401602196,40.742627106534,-73.9721243199272,0.090498700635749,0.0372313155408822,2020.17897305207,2020.23224043716,169300000,hCoV-19/USA/NY-NYUMC727/2020
128,10,0.0559996255347215,40.7750076824986,-73.9070401602196,40.8177010134899,-73.8312716311785,0.0932309410756037,0.0372313155408822,2020.17897305207,2020.2349726776,169300000,hCoV-19/USA/NY-NYUMC825/2020
129,133,0.00797933074734114,40.7796855525066,-73.9029500309865,40.7592160217918,-73.9054651006628,0.03215582779143,0.0241764970440889,2020.16591823357,2020.17389756432,169300000,NA
129,130,0.0105568271591703,40.7796855525066,-73.9029500309865,40.7513542908381,-73.90718496508,0.0347333242032591,0.0241764970440889,2020.16591823357,2020.17647506073,169300000,NA
