node1,node2,startLoc,endLoc
116,117,Bronx,Bronx
117,118,Bronx,Brooklyn
118,119,Brooklyn,Brooklyn
119,87,Brooklyn,Brooklyn
119,88,Brooklyn,Brooklyn
118,6,Brooklyn,Brooklyn
117,120,Bronx,Bronx
120,121,Bronx,Bronx
121,122,Bronx,Bronx
122,123,Bronx,Bronx
123,124,Bronx,Bronx
124,33,Bronx,Queens
124,28,Bronx,Brooklyn
123,125,Bronx,Bronx
125,126,Bronx,Bronx
126,29,Bronx,Manhattan
126,127,Bronx,Bronx
127,27,Bronx,Brooklyn
127,128,Bronx,Bronx
128,32,Bronx,Brooklyn
128,26,Bronx,Queens
125,31,Bronx,Bronx
122,30,Bronx,Queens
121,129,Bronx,Bronx
129,130,Bronx,Bronx
130,131,Bronx,Brooklyn
131,24,Brooklyn,Brooklyn
131,25,Brooklyn,Brooklyn
130,132,Bronx,Bronx
132,133,Bronx,Bronx
133,21,Bronx,Queens
133,22,Bronx,Bronx
132,23,Bronx,Brooklyn
129,134,Bronx,Bronx
134,135,Bronx,Bronx
135,136,Bronx,Bronx
136,16,Bronx,Manhattan
136,137,Bronx,Bronx
137,138,Bronx,Bronx
138,14,Bronx,Bronx
138,17,Bronx,Bronx
137,15,Bronx,Queens
135,20,Bronx,Manhattan
134,139,Bronx,Queens
139,19,Queens,Queens
139,18,Queens,Queens
120,140,Bronx,Bronx
140,141,Bronx,Bronx
141,142,Bronx,Queens
142,41,Queens,Queens
142,45,Queens,Queens
141,44,Bronx,Queens
140,143,Bronx,Manhattan
143,144,Manhattan,Manhattan
144,1,Manhattan,Manhattan
144,145,Manhattan,Manhattan
145,91,Manhattan,Manhattan
145,90,Manhattan,Manhattan
143,95,Manhattan,Manhattan
116,146,Bronx,Bronx
146,147,Bronx,Bronx
147,148,Bronx,Bronx
148,103,Bronx,Bronx
148,149,Bronx,Bronx
149,150,Bronx,Bronx
150,105,Bronx,StatenIsland
150,104,Bronx,Bronx
149,151,Bronx,Bronx
151,106,Bronx,Bronx
151,102,Bronx,Queens
147,152,Bronx,Bronx
152,153,Bronx,Bronx
153,154,Bronx,Bronx
154,155,Bronx,Bronx
155,156,Bronx,Bronx
156,98,Bronx,Bronx
156,77,Bronx,StatenIsland
155,94,Bronx,Bronx
154,93,Bronx,Queens
153,157,Bronx,Bronx
157,158,Bronx,Bronx
158,159,Bronx,Bronx
159,160,Bronx,Bronx
160,60,Bronx,Queens
160,161,Bronx,Bronx
161,162,Bronx,Bronx
162,62,Bronx,Bronx
162,55,Bronx,Bronx
161,163,Bronx,Bronx
163,57,Bronx,Brooklyn
163,164,Bronx,Bronx
164,63,Bronx,Queens
164,165,Bronx,Bronx
165,166,Bronx,Bronx
166,71,Bronx,Queens
166,50,Bronx,Manhattan
165,61,Bronx,Bronx
159,52,Bronx,Queens
158,167,Bronx,Bronx
167,168,Bronx,Bronx
168,169,Bronx,Bronx
169,53,Bronx,Bronx
169,170,Bronx,Bronx
170,171,Bronx,Bronx
171,172,Bronx,Bronx
172,173,Bronx,Brooklyn
173,174,Brooklyn,Brooklyn
174,68,Brooklyn,Brooklyn
174,51,Brooklyn,Brooklyn
173,66,Brooklyn,Brooklyn
172,49,Bronx,Bronx
171,67,Bronx,Queens
170,175,Bronx,Manhattan
175,70,Manhattan,Manhattan
175,69,Manhattan,Manhattan
168,176,Bronx,Bronx
176,177,Bronx,Bronx
177,56,Bronx,Brooklyn
177,65,Bronx,Brooklyn
176,178,Bronx,Bronx
178,54,Bronx,Bronx
178,64,Bronx,Brooklyn
167,179,Bronx,StatenIsland
179,58,StatenIsland,StatenIsland
179,59,StatenIsland,StatenIsland
157,180,Bronx,Bronx
180,111,Bronx,Manhattan
180,181,Bronx,Bronx
181,182,Bronx,Bronx
182,183,Bronx,Bronx
183,114,Bronx,Bronx
183,115,Bronx,Bronx
182,110,Bronx,Queens
181,184,Bronx,Bronx
184,112,Bronx,Queens
184,113,Bronx,Brooklyn
152,185,Bronx,Bronx
185,186,Bronx,Bronx
186,187,Bronx,Bronx
187,188,Bronx,Bronx
188,189,Bronx,Bronx
189,190,Bronx,Bronx
190,89,Bronx,Manhattan
190,84,Bronx,Brooklyn
189,191,Bronx,Bronx
191,192,Bronx,Bronx
192,4,Bronx,Bronx
192,37,Bronx,Manhattan
191,13,Bronx,Queens
188,85,Bronx,Brooklyn
187,193,Bronx,Bronx
193,40,Bronx,Queens
193,194,Bronx,Queens
194,195,Queens,Queens
195,47,Queens,Queens
195,196,Queens,Queens
196,46,Queens,Queens
196,197,Queens,Queens
197,39,Queens,Queens
197,81,Queens,Queens
194,198,Queens,Queens
198,80,Queens,Queens
198,199,Queens,Queens
199,48,Queens,Queens
199,10,Queens,Queens
186,83,Bronx,Brooklyn
185,200,Bronx,Bronx
200,201,Bronx,Bronx
201,202,Bronx,Bronx
202,109,Bronx,Brooklyn
202,203,Bronx,Bronx
203,108,Bronx,Manhattan
203,107,Bronx,Bronx
201,75,Bronx,Manhattan
200,78,Bronx,Bronx
146,204,Bronx,Bronx
204,101,Bronx,Brooklyn
204,205,Bronx,Bronx
205,206,Bronx,Bronx
206,207,Bronx,Bronx
207,76,Bronx,Brooklyn
207,208,Bronx,Bronx
208,209,Bronx,Brooklyn
209,74,Brooklyn,Brooklyn
209,210,Brooklyn,Brooklyn
210,100,Brooklyn,Brooklyn
210,211,Brooklyn,Brooklyn
211,212,Brooklyn,Brooklyn
212,96,Brooklyn,Brooklyn
212,3,Brooklyn,Brooklyn
211,73,Brooklyn,Brooklyn
208,213,Bronx,Bronx
213,214,Bronx,Manhattan
214,79,Manhattan,Manhattan
214,7,Manhattan,Manhattan
213,215,Bronx,Bronx
215,216,Bronx,Bronx
216,217,Bronx,Bronx
217,11,Bronx,Bronx
217,38,Bronx,Queens
216,218,Bronx,Bronx
218,34,Bronx,Bronx
218,219,Bronx,Bronx
219,35,Bronx,Queens
219,36,Bronx,Queens
215,8,Bronx,Bronx
206,220,Bronx,Bronx
220,221,Bronx,Bronx
221,222,Bronx,Bronx
222,223,Bronx,Queens
223,224,Queens,Queens
224,225,Queens,Queens
225,97,Queens,Queens
225,42,Queens,Queens
224,92,Queens,Queens
223,43,Queens,Queens
222,72,Bronx,Bronx
221,9,Bronx,Bronx
220,226,Bronx,Bronx
226,82,Bronx,Brooklyn
226,227,Bronx,Bronx
227,5,Bronx,StatenIsland
227,228,Bronx,Bronx
228,86,Bronx,Brooklyn
228,12,Bronx,Queens
205,229,Bronx,Bronx
229,99,Bronx,Bronx
229,2,Bronx,Brooklyn
