node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel
116,226,0.00603622032807713,40.7664576842867,-73.9104416151483,40.7517826044327,-73.9348216129478,0.00603622032807713,0,2020.14088410354,2020.14692032386,462700000,NA
116,117,1.7265453290477e-05,40.7664576842867,-73.9104416151483,40.7640140781737,-73.9095662294104,1.7265453290477e-05,0,2020.14088410354,2020.14090136899,462700000,NA
117,118,0.00510436975705089,40.7640140781737,-73.9095662294104,40.7214654833506,-73.9104930790934,0.00512163521034137,1.7265453290477e-05,2020.14090136899,2020.14600573875,462700000,NA
117,140,0.00377631457372787,40.7640140781737,-73.9095662294104,40.7510192121757,-73.8955767417961,0.00379358002701835,1.7265453290477e-05,2020.14090136899,2020.14467768356,462700000,NA
118,131,0.00462232493466658,40.7214654833506,-73.9104930790934,40.7318398347432,-73.9170283461163,0.00974396014500795,0.00512163521034137,2020.14600573875,2020.15062806368,462700000,NA
118,119,0.00336893630794183,40.7214654833506,-73.9104930790934,40.7299169021291,-73.8703307637289,0.0084905715182832,0.00512163521034137,2020.14600573875,2020.14937467505,462700000,NA
119,1,0.0992592047263169,40.7299169021291,-73.8703307637289,40.6871946097698,-73.8153140045002,0.1077497762446,0.0084905715182832,2020.14937467505,2020.24863387978,462700000,hCoV-19/USA/NY-NYUMC157/2020
119,120,0.00117670981674983,40.7299169021291,-73.8703307637289,40.7138592058224,-73.8718509487753,0.00966728133503303,0.0084905715182832,2020.14937467505,2020.15055138487,462700000,NA
120,128,0.0341240794997995,40.7138592058224,-73.8718509487753,40.7540203816535,-73.8662848772105,0.0437913608348325,0.00966728133503303,2020.15055138487,2020.18467546437,462700000,NA
120,121,0.00037526180421471,40.7138592058224,-73.8718509487753,40.7118493109389,-73.8764296034734,0.0100425431392477,0.00966728133503303,2020.15055138487,2020.15092664668,462700000,NA
121,122,0.0399074049740619,40.7118493109389,-73.8764296034734,40.7202339695925,-73.774802665321,0.0499499481133097,0.0100425431392477,2020.15092664668,2020.19083405165,462700000,NA
121,123,0.0308051450881527,40.7118493109389,-73.8764296034734,40.8288060017944,-73.9288785745321,0.0408476882274004,0.0100425431392477,2020.15092664668,2020.18173179176,462700000,NA
122,2,0.0414063855112619,40.7202339695925,-73.774802665321,40.6013802360967,-73.7464622700957,0.0913563336245716,0.0499499481133097,2020.19083405165,2020.23224043716,462700000,hCoV-19/USA/NY-NYUMC699/2020
122,3,0.0577998281312904,40.7202339695925,-73.774802665321,40.8047637852378,-73.9033705317336,0.1077497762446,0.0499499481133097,2020.19083405165,2020.24863387978,462700000,hCoV-19/USA/NY-NYUMC160/2020
123,124,0.00136119809586571,40.8288060017944,-73.9288785745321,40.8289573769505,-73.905700331871,0.0422088863232661,0.0408476882274004,2020.18173179176,2020.18309298986,462700000,NA
123,127,0.00153124825744091,40.8288060017944,-73.9288785745321,40.8468475569443,-73.9029594359717,0.0423789364848413,0.0408476882274004,2020.18173179176,2020.18326304002,462700000,NA
124,125,0.00729871792442224,40.8289573769505,-73.905700331871,40.7691624551537,-73.9037754085239,0.0495076042476884,0.0422088863232661,2020.18309298986,2020.19039170778,462700000,NA
124,7,0.0272895238013403,40.8289573769505,-73.905700331871,40.861592470062,-73.9039698337492,0.0694984101246064,0.0422088863232661,2020.18309298986,2020.21038251366,462700000,hCoV-19/USA/NY-NYUMC121/2020
125,6,0.0719033741868627,40.7691624551537,-73.9037754085239,40.6845821862766,-73.7658469216632,0.121410978434551,0.0495076042476884,2020.19039170778,2020.26229508197,462700000,hCoV-19/USA/NY-NYUMC238/2020
125,126,0.0272134812480241,40.7691624551537,-73.9037754085239,40.7122738814162,-74.0407288389937,0.0767210854957124,0.0495076042476884,2020.19039170778,2020.21760518903,462700000,NA
126,4,0.0829412590588323,40.7122738814162,-74.0407288389937,40.5976835502581,-73.9591912565361,0.159662344554545,0.0767210854957124,2020.21760518903,2020.30054644809,462700000,hCoV-19/USA/NY-NYUMC459/2020
126,5,0.102066942118715,40.7122738814162,-74.0407288389937,40.8525809483289,-73.8824918548016,0.178788027614428,0.0767210854957124,2020.21760518903,2020.31967213115,462700000,hCoV-19/USA/NY-NYUMC904/2020
127,8,0.0653708397597588,40.8468475569443,-73.9029594359717,40.8752475410637,-73.8308761485969,0.1077497762446,0.0423789364848413,2020.18326304002,2020.24863387978,462700000,hCoV-19/USA/NY-NYUMC591/2020
127,9,0.0271194736397651,40.8468475569443,-73.9029594359717,40.8253841614649,-73.8695040934939,0.0694984101246064,0.0423789364848413,2020.18326304002,2020.21038251366,462700000,hCoV-19/USA/NY-NYUMC92/2020
128,129,0.00487847532779909,40.7540203816535,-73.8662848772105,40.7315885196597,-73.8592544802547,0.0486698361626316,0.0437913608348325,2020.18467546437,2020.1895539397,462700000,NA
128,13,0.0694228962897042,40.7540203816535,-73.8662848772105,40.7303701647368,-73.8866333601109,0.113214257124537,0.0437913608348325,2020.18467546437,2020.25409836066,462700000,hCoV-19/USA/NY-NYUMC597/2020
129,12,0.04268649746194,40.7315885196597,-73.8592544802547,40.6051641866784,-73.945295817838,0.0913563336245716,0.0486698361626316,2020.1895539397,2020.23224043716,462700000,hCoV-19/USA/NY-NYUMC701/2020
129,130,0.00178268636455825,40.7315885196597,-73.8592544802547,40.7383945840411,-73.8652517813905,0.0504525225271898,0.0486698361626316,2020.1895539397,2020.19133662606,462700000,NA
