node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel
116,194,0.0136538050424623,40.791639492994,-73.9512017452735,40.7794843433304,-73.9218698605365,0.0136538050424623,0,2020.14121966834,2020.15487347338,748000000,NA
116,117,0.00235779969386674,40.791639492994,-73.9512017452735,40.7796293827113,-73.9615354040004,0.00235779969386674,0,2020.14121966834,2020.14357746803,748000000,NA
117,118,0.00527226214114476,40.7796293827113,-73.9615354040004,40.7676186413016,-73.9666264808899,0.0076300618350115,0.00235779969386674,2020.14357746803,2020.14884973017,748000000,NA
117,146,0.000599770332417981,40.7796293827113,-73.9615354040004,40.7802640698786,-73.9635698908706,0.00295757002628472,0.00235779969386674,2020.14357746803,2020.14417723836,748000000,NA
118,119,0.00552812044778342,40.7676186413016,-73.9666264808899,40.7460516914296,-73.9823259158001,0.0131581822827949,0.0076300618350115,2020.14884973017,2020.15437785062,748000000,NA
118,141,0.000731293198035415,40.7676186413016,-73.9666264808899,40.7496824722414,-73.9793016416589,0.00836135503304691,0.0076300618350115,2020.14884973017,2020.14958102337,748000000,NA
119,120,0.0333316400298211,40.7460516914296,-73.9823259158001,40.7688036145633,-73.933878365371,0.046489822312616,0.0131581822827949,2020.15437785062,2020.18770949065,748000000,NA
119,123,0.000212965126675124,40.7460516914296,-73.9823259158001,40.7441666586692,-73.9832576904923,0.01337114740947,0.0131581822827949,2020.15437785062,2020.15459081574,748000000,NA
120,1,0.0663888700083635,40.7688036145633,-73.933878365371,40.812422822372,-73.9652792975437,0.112878692320979,0.046489822312616,2020.18770949065,2020.25409836066,748000000,hCoV-19/USA/NY-NYUMC214/2020
120,121,0.0084411590167196,40.7688036145633,-73.933878365371,40.8074957320082,-73.8913255048712,0.0549309813293356,0.046489822312616,2020.18770949065,2020.19615064966,748000000,NA
121,122,0.0085450620120289,40.8074957320082,-73.8913255048712,40.8170551752588,-73.8768955370804,0.0634760433413645,0.0549309813293356,2020.19615064966,2020.20469571168,748000000,NA
121,2,0.0360897874916787,40.8074957320082,-73.8913255048712,40.8743030412893,-73.8244020667962,0.0910207688210143,0.0549309813293356,2020.19615064966,2020.23224043716,748000000,hCoV-19/USA/NY-NYUMC739/2020
