node1,node2,startLoc,endLoc
116,117,Brooklyn,Brooklyn
117,118,Brooklyn,Brooklyn
118,90,Brooklyn,Brooklyn
118,119,Brooklyn,Brooklyn
119,120,Brooklyn,Brooklyn
120,121,Brooklyn,Brooklyn
121,122,Brooklyn,Brooklyn
122,89,Brooklyn,Manhattan
122,123,Brooklyn,Brooklyn
123,124,Brooklyn,Brooklyn
124,125,Brooklyn,Brooklyn
125,74,Brooklyn,Queens
125,73,Brooklyn,Bronx
124,75,Brooklyn,Queens
123,107,Brooklyn,Brooklyn
121,85,Brooklyn,Brooklyn
120,126,Brooklyn,Brooklyn
126,99,Brooklyn,Brooklyn
126,56,Brooklyn,Bronx
119,127,Brooklyn,Brooklyn
127,128,Brooklyn,Brooklyn
128,129,Brooklyn,Brooklyn
129,7,Brooklyn,Queens
129,6,Brooklyn,StatenIsland
128,130,Brooklyn,Brooklyn
130,1,Brooklyn,Brooklyn
130,131,Brooklyn,Brooklyn
131,132,Brooklyn,Brooklyn
132,4,Brooklyn,Bronx
132,133,Brooklyn,Manhattan
133,5,Manhattan,Manhattan
133,2,Manhattan,Manhattan
131,3,Brooklyn,Bronx
127,134,Brooklyn,Brooklyn
134,135,Brooklyn,Brooklyn
135,136,Brooklyn,Brooklyn
136,137,Brooklyn,Brooklyn
137,15,Brooklyn,Brooklyn
137,138,Brooklyn,Brooklyn
138,139,Brooklyn,Brooklyn
139,9,Brooklyn,Brooklyn
139,24,Brooklyn,Queens
138,25,Brooklyn,Manhattan
136,140,Brooklyn,Brooklyn
140,141,Brooklyn,Brooklyn
141,17,Brooklyn,Brooklyn
141,18,Brooklyn,Bronx
140,142,Brooklyn,Brooklyn
142,14,Brooklyn,Queens
142,8,Brooklyn,Bronx
135,143,Brooklyn,Brooklyn
143,144,Brooklyn,Brooklyn
144,145,Brooklyn,Manhattan
145,29,Manhattan,Manhattan
145,21,Manhattan,Manhattan
144,146,Brooklyn,Brooklyn
146,147,Brooklyn,Brooklyn
147,20,Brooklyn,StatenIsland
147,26,Brooklyn,Bronx
146,148,Brooklyn,Brooklyn
148,149,Brooklyn,Queens
149,11,Queens,Queens
149,19,Queens,Queens
148,150,Brooklyn,Bronx
150,12,Bronx,Bronx
150,16,Bronx,Bronx
143,151,Brooklyn,Brooklyn
151,22,Brooklyn,Brooklyn
151,23,Brooklyn,Brooklyn
134,152,Brooklyn,Brooklyn
152,13,Brooklyn,Bronx
152,153,Brooklyn,Brooklyn
153,154,Brooklyn,Brooklyn
154,27,Brooklyn,StatenIsland
154,28,Brooklyn,Brooklyn
153,10,Brooklyn,Queens
117,155,Brooklyn,Brooklyn
155,156,Brooklyn,Brooklyn
156,157,Brooklyn,Brooklyn
157,158,Brooklyn,Brooklyn
158,101,Brooklyn,Brooklyn
158,100,Brooklyn,Bronx
157,159,Brooklyn,Queens
159,72,Queens,Queens
159,64,Queens,Queens
156,49,Brooklyn,Queens
155,82,Brooklyn,StatenIsland
116,160,Brooklyn,Brooklyn
160,161,Brooklyn,Brooklyn
161,162,Brooklyn,Brooklyn
162,163,Brooklyn,Brooklyn
163,164,Brooklyn,Brooklyn
164,165,Brooklyn,Brooklyn
165,166,Brooklyn,Queens
166,167,Queens,Queens
167,62,Queens,Queens
167,168,Queens,Queens
168,169,Queens,Queens
169,67,Queens,Queens
169,65,Queens,Queens
168,59,Queens,Queens
166,60,Queens,Queens
165,115,Brooklyn,Manhattan
164,170,Brooklyn,Brooklyn
170,171,Brooklyn,Brooklyn
171,84,Brooklyn,Bronx
171,71,Brooklyn,Queens
170,172,Brooklyn,Brooklyn
172,78,Brooklyn,Brooklyn
172,173,Brooklyn,Brooklyn
173,83,Brooklyn,Brooklyn
173,91,Brooklyn,Brooklyn
163,174,Brooklyn,Brooklyn
174,175,Brooklyn,Brooklyn
175,176,Brooklyn,Brooklyn
176,177,Brooklyn,Brooklyn
177,46,Brooklyn,Brooklyn
177,44,Brooklyn,Brooklyn
176,178,Brooklyn,Brooklyn
178,45,Brooklyn,Manhattan
178,42,Brooklyn,Manhattan
175,179,Brooklyn,Brooklyn
179,41,Brooklyn,StatenIsland
179,43,Brooklyn,Bronx
174,180,Brooklyn,Brooklyn
180,181,Brooklyn,Queens
181,182,Queens,Queens
182,33,Queens,Queens
182,34,Queens,Bronx
181,35,Queens,Queens
180,183,Brooklyn,Brooklyn
183,32,Brooklyn,Brooklyn
183,184,Brooklyn,Brooklyn
184,185,Brooklyn,Brooklyn
185,31,Brooklyn,Queens
185,186,Brooklyn,Brooklyn
186,39,Brooklyn,Queens
186,187,Brooklyn,Brooklyn
187,40,Brooklyn,Bronx
187,188,Brooklyn,Brooklyn
188,38,Brooklyn,Bronx
188,189,Brooklyn,Brooklyn
189,37,Brooklyn,Queens
189,36,Brooklyn,Brooklyn
184,30,Brooklyn,Queens
162,190,Brooklyn,Brooklyn
190,191,Brooklyn,Brooklyn
191,104,Brooklyn,Manhattan
191,86,Brooklyn,Manhattan
190,192,Brooklyn,Brooklyn
192,68,Brooklyn,Bronx
192,193,Brooklyn,Brooklyn
193,194,Brooklyn,Brooklyn
194,195,Brooklyn,Brooklyn
195,110,Brooklyn,Bronx
195,109,Brooklyn,Brooklyn
194,87,Brooklyn,Bronx
193,97,Brooklyn,Brooklyn
161,196,Brooklyn,Brooklyn
196,197,Brooklyn,Brooklyn
197,198,Brooklyn,Brooklyn
198,199,Brooklyn,Brooklyn
199,200,Brooklyn,Brooklyn
200,201,Brooklyn,Manhattan
201,202,Manhattan,Manhattan
202,79,Manhattan,Manhattan
202,114,Manhattan,Manhattan
201,108,Manhattan,Manhattan
200,203,Brooklyn,Brooklyn
203,112,Brooklyn,Brooklyn
203,92,Brooklyn,Brooklyn
199,204,Brooklyn,Queens
204,77,Queens,Queens
204,76,Queens,Queens
198,205,Brooklyn,Brooklyn
205,206,Brooklyn,Brooklyn
206,207,Brooklyn,Brooklyn
207,208,Brooklyn,Queens
208,58,Queens,Queens
208,57,Queens,Queens
207,209,Brooklyn,Brooklyn
209,70,Brooklyn,Queens
209,210,Brooklyn,Brooklyn
210,55,Brooklyn,Manhattan
210,211,Brooklyn,Brooklyn
211,47,Brooklyn,Brooklyn
211,48,Brooklyn,Manhattan
206,63,Brooklyn,Queens
205,212,Brooklyn,Brooklyn
212,106,Brooklyn,Brooklyn
212,105,Brooklyn,Brooklyn
197,213,Brooklyn,Brooklyn
213,214,Brooklyn,Brooklyn
214,215,Brooklyn,Queens
215,81,Queens,Queens
215,113,Queens,Bronx
214,216,Brooklyn,Brooklyn
216,98,Brooklyn,Brooklyn
216,217,Brooklyn,Brooklyn
217,93,Brooklyn,Manhattan
217,218,Brooklyn,Bronx
218,95,Bronx,Bronx
218,219,Bronx,Bronx
219,94,Bronx,Bronx
219,96,Bronx,Bronx
213,69,Brooklyn,Queens
196,220,Brooklyn,Brooklyn
220,221,Brooklyn,Brooklyn
221,222,Brooklyn,Brooklyn
222,88,Brooklyn,Queens
222,223,Brooklyn,Brooklyn
223,224,Brooklyn,Brooklyn
224,102,Brooklyn,Brooklyn
224,103,Brooklyn,Brooklyn
223,54,Brooklyn,Queens
221,66,Brooklyn,Queens
220,225,Brooklyn,Brooklyn
225,80,Brooklyn,Brooklyn
225,226,Brooklyn,Bronx
226,61,Bronx,Bronx
226,111,Bronx,Bronx
160,227,Brooklyn,Brooklyn
227,228,Brooklyn,Brooklyn
228,52,Brooklyn,Bronx
228,229,Brooklyn,Brooklyn
229,51,Brooklyn,Queens
229,50,Brooklyn,Brooklyn
227,53,Brooklyn,Queens
