state	from	to	time
14850000	Queens	Bronx	0.12397372271694221
14850000	Queens	Brooklyn	0.10816262925805656
14850000	Queens	Bronx	0.06288529483996755
14850000	Queens	Bronx	0.16214891961170255
14850000	Queens	Manhattan	0.18235797609463025
14850000	Queens	Brooklyn	0.1246997155646892
14850000	Queens	Bronx	0.1620448672549022
14850000	Queens	Brooklyn	0.13433256385614994
14850000	Queens	Brooklyn	0.1707184247012199
14850000	Queens	Bronx	0.1565289470698267
14850000	Queens	Brooklyn	0.139436513027435
14850000	Queens	Bronx	0.1258740884120004
14850000	Queens	Manhattan	0.15353093578770594
14850000	Queens	Bronx	0.1521215821840751
14850000	Queens	Manhattan	0.13514468596657786
14850000	Queens	Brooklyn	0.13372295691035507
14850000	Queens	Brooklyn	0.13091598572668617
14850000	Queens	Bronx	0.14821574928109268
14850000	Queens	Brooklyn	0.08699672747994666
14850000	Queens	Manhattan	0.1885501071317684
14850000	Queens	Brooklyn	0.16023705508262454
14850000	Queens	Manhattan	0.14125273531826293
14850000	Queens	Brooklyn	0.10902442441806326
14850000	Queens	Manhattan	0.11262693014674904
14850000	Queens	Manhattan	0.12122188104336183
14850000	Queens	Manhattan	0.124681003137286
14850000	Queens	Bronx	0.1848403261057415
14850000	Queens	Brooklyn	0.12345296102998307
14850000	Brooklyn	StatenIsland	0.11574241689399259
14850000	Queens	Brooklyn	0.1534412656666375
14850000	Queens	Brooklyn	0.11371424742885039
14850000	Queens	Manhattan	0.18073983945593913
14850000	Queens	Brooklyn	0.1480174843525984
14850000	Queens	Brooklyn	0.10312244932757643
14850000	Queens	Bronx	0.14118288402734216
14850000	Queens	Manhattan	0.15090836762992807
14850000	Queens	Bronx	0.17924475705817092
14850000	Queens	Manhattan	0.1506111949542111
14850000	Queens	Brooklyn	0.166161787860148
14850000	Queens	Bronx	0.11854312920177815
14850000	Queens	Manhattan	0.17272922826626122
14850000	Queens	Brooklyn	0.11753950975376852
14850000	Queens	Bronx	0.06881199985207041
14850000	Queens	Manhattan	0.13576923493884185
14850000	Queens	Bronx	0.15139462509842025
14850000	Queens	Brooklyn	0.12400509495602924
14850000	Queens	Manhattan	0.18127663302165944
14850000	Queens	Bronx	0.15003421743680279
14850000	Queens	Bronx	0.15585698325279188
14850000	Queens	Bronx	0.14586520715402057
14850000	Queens	Bronx	0.15268851280204374
14850000	Queens	Brooklyn	0.12987456068818312
14850000	Queens	Bronx	0.17714633314738493
14850000	Queens	Bronx	0.15615761989931926
14850000	Queens	Brooklyn	0.1529209105212451
14850000	Queens	Manhattan	0.11718713631072747
14850000	Queens	Bronx	0.15770134770830418
14850000	Queens	Bronx	0.1747658175588908
14850000	Queens	Bronx	0.14724776317716126
14850000	Queens	Bronx	0.11967850754778254
14850000	Queens	Bronx	0.15275951521352452
14850000	Queens	Bronx	0.10872766654398905
14850000	Queens	Brooklyn	0.17130191358461563
14850000	Queens	Brooklyn	0.185928788670386
14850000	Brooklyn	StatenIsland	0.1702581791313131
14850000	Queens	Brooklyn	0.19452197899011145
14850000	Queens	Manhattan	0.18116297297496756
14850000	Brooklyn	StatenIsland	0.17467985586300291
14950000	Queens	Bronx	0.14052708395369642
14950000	Queens	Brooklyn	0.1059739308943186
14950000	Queens	Bronx	0.06306395848776222
14950000	Queens	Bronx	0.15465837678305866
14950000	Queens	Manhattan	0.1350120286889833
14950000	Brooklyn	StatenIsland	0.1449773528379973
14950000	Queens	Brooklyn	0.08560156496476745
14950000	Queens	Bronx	0.14437167135398032
14950000	Queens	Brooklyn	0.13322520960967457
14950000	Queens	Brooklyn	0.13526783327136094
14950000	Brooklyn	StatenIsland	0.13873574728803847
14950000	Queens	Bronx	0.11049674496530097
14950000	Queens	Manhattan	0.13165286288888725
14950000	Queens	Bronx	0.17764863778114842
14950000	Queens	Manhattan	0.12250233446143703
14950000	Queens	Brooklyn	0.1216642374240007
14950000	Queens	Brooklyn	0.12313180857308151
14950000	Brooklyn	StatenIsland	0.04373623578003484
14950000	Queens	Brooklyn	0.16666002975042443
14950000	Queens	Bronx	0.10748744474436103
14950000	Queens	Brooklyn	0.0697744484840789
14950000	Brooklyn	StatenIsland	0.13233339683278073
14950000	Queens	Manhattan	0.153151159907301
14950000	Queens	Brooklyn	0.147964626302874
14950000	Queens	Manhattan	0.12278597852252393
14950000	Queens	Manhattan	0.11714010472585057
14950000	Queens	Manhattan	0.10440747428487773
14950000	Queens	Bronx	0.10598919404031341
14950000	Queens	Brooklyn	0.1369746144042612
14950000	Queens	Brooklyn	0.17298371519933325
14950000	Brooklyn	StatenIsland	0.14746999086849522
14950000	Queens	Brooklyn	0.1791403202796756
14950000	Queens	Brooklyn	0.10530811957592123
14950000	Queens	Brooklyn	0.10479857491594487
14950000	Queens	Manhattan	0.16808075565429564
14950000	Queens	Brooklyn	0.10718744802987087
14950000	Queens	Bronx	0.13141216154225333
14950000	Queens	Manhattan	0.1615612404195046
14950000	Queens	Bronx	0.15771940765946763
14950000	Queens	Manhattan	0.17156063067102525
14950000	Queens	Bronx	0.13659710901607414
14950000	Queens	Manhattan	0.16169911176864799
14950000	Queens	Brooklyn	0.1236887301514703
14950000	Brooklyn	StatenIsland	0.15028461771482113
14950000	StatenIsland	Manhattan	0.10823050043766025
14950000	Queens	Bronx	0.15688809842880724
14950000	Queens	Manhattan	0.06746735459666549
14950000	Queens	Manhattan	0.1556951032241276
14950000	Queens	Bronx	0.12344574108965518
14950000	Queens	Bronx	0.16399677460148598
14950000	Queens	Bronx	0.12225055996169709
14950000	Queens	Brooklyn	0.10156280151374236
14950000	Queens	Bronx	0.11372249887807571
14950000	Queens	Brooklyn	0.03865134506256043
14950000	Queens	Bronx	0.17785145339106112
14950000	Queens	Bronx	0.14171121437077974
14950000	Queens	Bronx	0.1586748257710409
14950000	Queens	Bronx	0.12846132154087586
14950000	Queens	Bronx	0.14250636369989195
14950000	Queens	Bronx	0.11758246668543614
14950000	Queens	Brooklyn	0.20421861329374816
14950000	Queens	Brooklyn	0.15326533221749317
14950000	Queens	Bronx	0.197855306112775
14950000	Queens	Bronx	0.13360129832011433
14950000	Queens	Brooklyn	0.18164864795268804
14950000	Queens	Brooklyn	0.18282184735641907
14950000	Queens	Manhattan	0.20434224460148542
15050000	Queens	Brooklyn	0.15088156550261086
15050000	Queens	Bronx	0.13317090432142736
15050000	Queens	StatenIsland	0.1454442491494181
15050000	Queens	Brooklyn	0.1101235022394293
15050000	Queens	Bronx	0.07670592108700498
15050000	Queens	Brooklyn	0.1837611789211067
15050000	Queens	Brooklyn	0.1296604927548345
15050000	Queens	StatenIsland	0.16579265689977882
15050000	Queens	Brooklyn	0.1640755995919197
15050000	Queens	Bronx	0.12485355485640051
15050000	Queens	Manhattan	0.1649511977213723
15050000	Queens	Bronx	0.14483526190424428
15050000	Queens	Brooklyn	0.16598602826713676
15050000	Queens	StatenIsland	0.08539871083896264
15050000	Queens	Brooklyn	0.03643020228265448
15050000	Queens	Bronx	0.1653487012905548
15050000	Queens	Brooklyn	0.12205439652591035
15050000	Queens	StatenIsland	0.16836591525889916
15050000	Queens	Manhattan	0.17279924193883053
15050000	Queens	Brooklyn	0.15247882827912806
15050000	Queens	Manhattan	0.17426866700308963
15050000	Queens	Manhattan	0.17832881119902813
15050000	Queens	Manhattan	0.1313242774827321
15050000	Queens	Manhattan	0.1055238817195589
15050000	Queens	Bronx	0.11550925187253261
15050000	Queens	Brooklyn	0.1760372977139474
15050000	Queens	StatenIsland	0.15951850877502205
15050000	Queens	Brooklyn	0.14464528092153262
15050000	Queens	Brooklyn	0.18096472695531826
15050000	Queens	Brooklyn	0.13273504897208
15050000	Queens	Manhattan	0.16979667373082483
15050000	Queens	Brooklyn	0.09003971593407203
15050000	Queens	Brooklyn	0.11730665165895383
15050000	Queens	Bronx	0.11955815900059177
15050000	Queens	Manhattan	0.18313127188844341
15050000	Queens	Bronx	0.1824382741369328
15050000	Queens	Manhattan	0.16299165571986665
15050000	Queens	Brooklyn	0.18155351692200597
15050000	Queens	Bronx	0.13511670581108284
15050000	Queens	Manhattan	0.10969257446881281
15050000	Queens	Brooklyn	0.12586097148835393
15050000	Queens	Manhattan	0.1349647307525374
15050000	Queens	Brooklyn	0.14211394624956303
15050000	Queens	Bronx	0.17167462459035435
15050000	Queens	Manhattan	0.10565466026621637
15050000	Queens	Brooklyn	0.07564030977402733
15050000	Queens	Manhattan	0.18292609056666165
15050000	Queens	Bronx	0.11459666096914402
15050000	Queens	Bronx	0.13841770673446863
15050000	Queens	Bronx	0.11116540522739762
15050000	Queens	Bronx	0.17873888603498544
15050000	Queens	Brooklyn	0.1308207637997829
15050000	Queens	Manhattan	0.1476163605090008
15050000	Queens	Manhattan	0.14993592241685275
15050000	Queens	Bronx	0.07826183109660201
15050000	Queens	Bronx	0.14481906454738444
15050000	Queens	Bronx	0.11142445185971814
15050000	Queens	Bronx	0.14820938456568383
15050000	Queens	Brooklyn	0.17548475845908637
15050000	Queens	Brooklyn	0.18625722222469995
15050000	Queens	Bronx	0.18174767551842058
15050000	Queens	Manhattan	0.15176821576358673
15050000	Queens	Brooklyn	0.1846562170969347
15050000	Queens	Bronx	0.16775519069073347
15050000	Queens	Brooklyn	0.18685003355455504
15050000	Queens	Bronx	0.17635606521257105
15150000	Queens	Bronx	0.16697261247578238
15150000	Queens	Brooklyn	0.17555286176514512
15150000	Queens	Brooklyn	0.1501362315800017
15150000	Queens	Bronx	0.15260355994147853
15150000	Queens	StatenIsland	0.1724900122790354
15150000	Queens	Brooklyn	0.17555648258507092
15150000	Queens	Bronx	0.12147418932833925
15150000	Queens	Brooklyn	0.17564751211672439
15150000	Queens	Brooklyn	0.12100909511430587
15150000	Queens	Brooklyn	0.16706993619798885
15150000	Queens	StatenIsland	0.157168022022346
15150000	Queens	Bronx	0.1760225310564527
15150000	Queens	Brooklyn	0.13574979771300977
15150000	Queens	Bronx	0.15696489765616703
15150000	Queens	Manhattan	0.1520501353385137
15150000	Queens	Brooklyn	0.17398307728180598
15150000	Queens	Bronx	0.17363270119969662
15150000	Queens	Brooklyn	0.1266553231855897
15150000	Queens	Brooklyn	0.15370990301429072
15150000	Queens	StatenIsland	0.10832732653695115
15150000	Queens	Brooklyn	0.03204960715971887
15150000	Queens	Brooklyn	0.1277096120478601
15150000	Queens	Bronx	0.13586394111308125
15150000	Queens	Brooklyn	0.1549275815100658
15150000	Queens	StatenIsland	0.18330820042350598
15150000	Queens	Manhattan	0.16228963368255117
15150000	Queens	Brooklyn	0.16566674719490887
15150000	Queens	Manhattan	0.16454546430272263
15150000	Queens	Brooklyn	0.16298501732862117
15150000	Queens	Manhattan	0.16789324063325378
15150000	Queens	Manhattan	0.1342397501636004
15150000	Queens	Manhattan	0.17524453260477135
15150000	Queens	Bronx	0.14166539756754953
15150000	Queens	Brooklyn	0.12924749064231641
15150000	Queens	StatenIsland	0.1424282134785329
15150000	Queens	Brooklyn	0.15381715383334899
15150000	Queens	Brooklyn	0.10299736347804896
15150000	Queens	Brooklyn	0.159279661364804
15150000	Queens	Manhattan	0.12924376045048874
15150000	Queens	Brooklyn	0.12236579165364396
15150000	Queens	Brooklyn	0.13989517110796063
15150000	Queens	Bronx	0.12110317289049925
15150000	Queens	Bronx	0.16722944591982786
15150000	Queens	Manhattan	0.1872881553340387
15150000	Queens	Brooklyn	0.13396686831063026
15150000	Queens	Brooklyn	0.14800654643298666
15150000	Queens	Bronx	0.12135641880150844
15150000	Queens	Brooklyn	0.13644502442429468
15150000	Queens	Bronx	0.15573016619456476
15150000	Queens	Manhattan	0.17538692167881906
15150000	Queens	Brooklyn	0.13967178706129355
15150000	Queens	Bronx	0.12523662093693494
15150000	Queens	Brooklyn	0.18199261203592615
15150000	Queens	Manhattan	0.10473478416690594
15150000	Queens	Brooklyn	0.13301982152839303
15150000	Queens	Manhattan	0.15646956237935541
15150000	Queens	Bronx	0.13535713072377412
15150000	Queens	Bronx	0.13811453447872504
15150000	Queens	Bronx	0.1405911553071031
15150000	Queens	Bronx	0.14488403434806005
15150000	Queens	Brooklyn	0.1390943978806553
15150000	Queens	Bronx	0.14147529385577207
15150000	Queens	Bronx	0.126533503187653
15150000	Queens	Brooklyn	0.12258569099551539
15150000	Queens	Manhattan	0.17364221628801785
15150000	Queens	Manhattan	0.12980201137624803
15150000	Queens	Bronx	0.1540663650500318
15150000	Queens	Bronx	0.1547861976617305
15150000	Queens	Bronx	0.16977197337281028
15150000	Queens	Bronx	0.17678018712361784
15150000	Queens	Bronx	0.16234034288955695
15150000	Queens	Manhattan	0.1819629726671279
15150000	Queens	Brooklyn	0.18431497619991322
15150000	Queens	Manhattan	0.1614198444515485
15150000	Queens	Bronx	0.15420418100497674
15250000	Queens	Bronx	0.15346864800844887
15250000	Queens	Brooklyn	0.17576923262811983
15250000	Queens	Brooklyn	0.17971674972616045
15250000	Queens	Bronx	0.1504697025919525
15250000	Queens	Bronx	0.17847017251047448
15250000	Bronx	StatenIsland	0.14287498098139811
15250000	Queens	Brooklyn	0.1625430543565601
15250000	Queens	Bronx	0.1488317073712871
15250000	Queens	Brooklyn	0.13960377958275286
15250000	Queens	Brooklyn	0.12108924526476456
15250000	Queens	Brooklyn	0.18238087929493427
15250000	Bronx	StatenIsland	0.18207068493263306
15250000	Queens	Brooklyn	0.18960959477724046
15250000	Queens	Bronx	0.15068418816049314
15250000	Queens	Manhattan	0.17294781436293774
15250000	Queens	Brooklyn	0.10646512522816236
15250000	Queens	Bronx	0.17681689376212287
15250000	Queens	Brooklyn	0.16325314819338357
15250000	Queens	Brooklyn	0.17413001983519616
15250000	Queens	Bronx	0.16602223522669543
15250000	Bronx	StatenIsland	0.13648904389567493
15250000	Queens	Brooklyn	0.11774706388335338
15250000	Queens	Brooklyn	0.14791589962455629
15250000	Queens	Bronx	0.140421771785102
15250000	Queens	Brooklyn	0.15940340270101125
15250000	Bronx	StatenIsland	0.16126635619465424
15250000	Queens	Manhattan	0.16742840046435326
15250000	Queens	Brooklyn	0.15035860249789162
15250000	Queens	Manhattan	0.1372307421264434
15250000	Queens	Manhattan	0.1582186639963747
15250000	Queens	Manhattan	0.12305987190946563
15250000	Queens	Manhattan	0.16166256279506425
