state	from	to	time
49850000	Queens	Brooklyn	0.07442979611616622
49850000	Queens	Bronx	0.17115050953168892
49850000	Queens	StatenIsland	0.15798886253640823
49850000	Queens	Bronx	0.08682161603020509
49850000	Queens	Bronx	0.1703636503187407
49850000	Queens	Bronx	0.0724612725915463
49850000	Queens	Brooklyn	0.13324351195570167
49850000	Queens	Brooklyn	0.1518963502564594
49850000	Queens	Brooklyn	0.11464184249707442
49850000	Queens	Brooklyn	0.14812061293127593
49850000	Queens	Bronx	0.1542193883740662
49850000	Queens	Brooklyn	0.12111863342851158
49850000	Queens	StatenIsland	0.12648766618005505
49850000	Queens	Bronx	0.16743993886808267
49850000	Queens	Manhattan	0.15864262390313572
49850000	Queens	Manhattan	0.0821568270968466
49850000	Queens	Brooklyn	0.1834421636052548
49850000	Queens	Manhattan	0.15184075446915501
49850000	Queens	Manhattan	0.16787923811280958
49850000	Queens	Bronx	0.18627465783614375
49850000	Queens	Manhattan	0.15411168468718922
49850000	Queens	Brooklyn	0.13757536718965496
49850000	Queens	Brooklyn	0.174735171110809
49850000	Queens	Manhattan	0.11867449455197226
49850000	Queens	Manhattan	0.17365956352292705
49850000	Queens	Manhattan	0.16145859622363823
49850000	Queens	Bronx	0.15379642689318274
49850000	Queens	Manhattan	0.16243848323255336
49850000	Queens	Bronx	0.18014816549826285
49850000	Queens	Manhattan	0.14964586509302946
49850000	Queens	Bronx	0.16493980506977984
49850000	Queens	Brooklyn	0.0894815106936299
49850000	Queens	Bronx	0.035670982382458305
49850000	Queens	Brooklyn	0.14452048423604894
49850000	Queens	Brooklyn	0.1399657364263881
49850000	Queens	Manhattan	0.1701978883668359
49850000	Queens	Brooklyn	0.12414757482702816
49850000	Queens	Brooklyn	0.17464736372687198
49850000	Queens	Bronx	0.1668283325652955
49850000	Queens	Manhattan	0.1562305736480581
49850000	Queens	Manhattan	0.1634940543207977
49850000	Queens	Brooklyn	0.14558460791218572
49850000	Queens	Brooklyn	0.12377422288633293
49850000	Queens	Bronx	0.17206287537552314
49850000	Queens	Bronx	0.14718275720835372
49850000	Queens	Brooklyn	0.10427315395405548
49850000	Queens	StatenIsland	0.1383015534901784
49850000	Queens	Manhattan	0.17050567212095885
49850000	Queens	Bronx	0.17232296399843258
49850000	Queens	StatenIsland	0.1614400216700694
49850000	Queens	Bronx	0.1370284183096963
49850000	Queens	StatenIsland	0.16852341553347333
49850000	Queens	Brooklyn	0.18269376960690858
49850000	Queens	Brooklyn	0.18186876995979326
49850000	Queens	Bronx	0.1939033357969933
49850000	Queens	Manhattan	0.1897818309653936
49850000	Queens	Bronx	0.18306833058709496
49850000	Queens	Bronx	0.18725596935181138
49850000	Queens	Brooklyn	0.1571849289129693
49850000	Queens	Brooklyn	0.19926871241055183
50300000	Queens	Brooklyn	0.1551200433479738
50300000	Queens	Bronx	0.1421291432540111
50300000	Queens	Manhattan	0.15973311713173913
50300000	Manhattan	StatenIsland	0.11566349243297301
50300000	Queens	Bronx	0.1442679205170977
50300000	Queens	Brooklyn	0.14976880679773819
50300000	Queens	Bronx	0.170357711294948
50300000	Queens	Bronx	0.0676585922178944
50300000	Queens	Brooklyn	0.10543785557368619
50300000	Queens	Brooklyn	0.08774242612702748
50300000	Queens	Bronx	0.1738144074177974
50300000	Queens	Brooklyn	0.15247612682998044
50300000	Queens	Bronx	0.19045668456144044
50300000	Queens	StatenIsland	0.16273367988769577
50300000	Queens	Manhattan	0.1548500247214353
50300000	Queens	Manhattan	0.11070723028184198
50300000	Queens	Bronx	0.11378915387521392
50300000	Queens	Manhattan	0.14343562651688374
50300000	Queens	Brooklyn	0.17173643139852524
50300000	Queens	Brooklyn	0.14029803452796927
50300000	Queens	Manhattan	0.15947919320421547
50300000	Queens	Manhattan	0.12845886200024295
50300000	Queens	Manhattan	0.1352665268052533
50300000	Queens	Brooklyn	0.01083084421145726
50300000	Queens	Manhattan	0.1803138362229141
50300000	Queens	Bronx	0.1303831172646514
50300000	Queens	Manhattan	0.18272216389472756
50300000	Queens	Bronx	0.1564046802300259
50300000	Queens	Manhattan	0.1658694696764655
50300000	Queens	Bronx	0.16900650560664376
50300000	Queens	Bronx	0.1285406970106711
50300000	Queens	Brooklyn	0.17764406501457922
50300000	Queens	Brooklyn	0.13871602907753128
50300000	Queens	Manhattan	0.1342489530708891
50300000	Queens	Manhattan	0.17312720764431114
50300000	Queens	Brooklyn	0.16738492321527867
50300000	Queens	Brooklyn	0.18425478363885595
50300000	Queens	Bronx	0.14134086236962762
50300000	Queens	Manhattan	0.18512649680400328
50300000	Queens	Brooklyn	0.06964791443963954
50300000	Queens	Bronx	0.11387488253152543
50300000	Queens	Bronx	0.1658271578966016
50300000	Queens	Bronx	0.11480004486103729
50300000	Queens	Bronx	0.13661600279165637
50300000	Queens	StatenIsland	0.16998860618014522
50300000	Queens	Bronx	0.17853635161128997
50300000	Queens	Brooklyn	0.16049457232263986
50300000	Queens	Bronx	0.17103482429047404
50300000	Queens	Manhattan	0.1471171555742164
50300000	Queens	Bronx	0.17604982030610644
50300000	Manhattan	StatenIsland	0.1466384362757584
50300000	Queens	Bronx	0.11740108265611082
50300000	Queens	Bronx	0.17237890429273148
50300000	Queens	StatenIsland	0.15197910222456468
50300000	Queens	Manhattan	0.18796474569638102
50300000	Queens	Brooklyn	0.1768915153011138
50300000	Queens	Brooklyn	0.20513919933363015
50300000	Queens	Brooklyn	0.18231378857189112
50300000	Queens	Bronx	0.18272860340571895
50300000	Queens	Brooklyn	0.1990675971527819
50300000	Queens	Brooklyn	0.1283234631519155
50300000	Queens	Bronx	0.1799215875452157
50300000	Queens	Manhattan	0.1784908257574399
50750000	Queens	Brooklyn	0.12915515395328375
50750000	Queens	Bronx	0.1276364346502887
50750000	Queens	StatenIsland	0.14518850914092812
50750000	Queens	Bronx	0.15524289447473869
50750000	Queens	Brooklyn	0.13846857465458562
50750000	Queens	Brooklyn	0.12411692133781502
50750000	Queens	Bronx	0.11924224666333816
50750000	Queens	Brooklyn	0.13136420500243487
50750000	Queens	Brooklyn	0.10347716710338865
50750000	Queens	Brooklyn	0.16303167029166404
50750000	Queens	Brooklyn	0.17256861347097227
50750000	Queens	Bronx	0.16599279188420413
50750000	Queens	Brooklyn	0.13297701189572614
50750000	Queens	StatenIsland	0.15095386115981302
50750000	Queens	Bronx	0.15452782361339754
50750000	Queens	Brooklyn	0.1361772142795044
50750000	Queens	Manhattan	0.16942025663918384
50750000	Queens	Brooklyn	0.11215501625126864
50750000	Queens	Manhattan	0.05387980853054092
50750000	Queens	Brooklyn	0.15543095690884226
50750000	Queens	Manhattan	0.16543259708425734
50750000	Queens	Manhattan	0.15148078784800378
50750000	Queens	Manhattan	0.16007383763765712
50750000	Queens	Brooklyn	0.1707421779614361
50750000	Queens	Manhattan	0.11869649182430761
50750000	Queens	Manhattan	0.15672273907902687
50750000	Queens	Brooklyn	0.024997544656217535
50750000	Queens	Manhattan	0.1301884453031446
50750000	Queens	Bronx	0.14159923842194524
50750000	Queens	Brooklyn	0.11919582046941968
50750000	Queens	Manhattan	0.15481037153335403
50750000	Queens	Bronx	0.17465840730090715
50750000	Queens	Manhattan	0.15290906480068117
50750000	Queens	Brooklyn	0.16214510150329967
50750000	Queens	Bronx	0.1502451748955652
50750000	Queens	Brooklyn	0.10457308682203492
50750000	Queens	Brooklyn	0.16657822954511223
50750000	Queens	Manhattan	0.1669944154749658
50750000	Queens	Brooklyn	0.14483107668226497
50750000	Queens	Brooklyn	0.1282185801066193
50750000	Queens	Bronx	0.15753883767991245
50750000	Queens	Brooklyn	0.15560205329352655
50750000	Queens	Manhattan	0.15237367401886703
50750000	Queens	Manhattan	0.1680326499255429
50750000	Queens	Brooklyn	0.0958974034321778
50750000	Queens	Brooklyn	0.10455220314134832
50750000	Queens	Bronx	0.16534222611546803
50750000	Queens	Bronx	0.17073287073098134
50750000	Queens	Bronx	0.13654555920813533
50750000	Queens	Brooklyn	0.1429642078478502
50750000	Brooklyn	Bronx	0.1359758775704894
50750000	Queens	Brooklyn	0.13552981518519874
50750000	Queens	Bronx	0.12025693482936015
50750000	Queens	StatenIsland	0.1397599453726659
50750000	Queens	Bronx	0.13970405235953492
50750000	Queens	Brooklyn	0.17264724527023187
50750000	Queens	Bronx	0.15377018094852457
