Bronx,Brooklyn,Manhattan,Queens,StatenIsland
Bronx,NA,NA,NA,NA,NA
Brooklyn,NA,NA,NA,NA,NA
Manhattan,NA,NA,NA,NA,NA
Queens,2.39456339278055,2.04032623532675,NA,NA,NA
StatenIsland,NA,NA,NA,NA,NA
