node1,node2,startLoc,endLoc
116,117,Bronx,Bronx
117,118,Bronx,Bronx
118,20,Bronx,Manhattan
118,119,Bronx,Bronx
119,120,Bronx,Brooklyn
120,121,Brooklyn,Brooklyn
121,122,Brooklyn,Bronx
122,21,Bronx,Queens
122,22,Bronx,Bronx
121,23,Brooklyn,Brooklyn
120,123,Brooklyn,Brooklyn
123,24,Brooklyn,Brooklyn
123,25,Brooklyn,Brooklyn
119,124,Bronx,Bronx
124,125,Bronx,Bronx
125,17,Bronx,Bronx
125,126,Bronx,Bronx
126,15,Bronx,Queens
126,127,Bronx,Bronx
127,16,Bronx,Manhattan
127,14,Bronx,Bronx
124,128,Bronx,Queens
128,18,Queens,Queens
128,19,Queens,Queens
117,129,Bronx,Bronx
129,130,Bronx,Bronx
130,131,Bronx,Bronx
131,30,Bronx,Queens
131,132,Bronx,Bronx
132,32,Bronx,Brooklyn
132,33,Bronx,Queens
130,26,Bronx,Queens
129,133,Bronx,Bronx
133,134,Bronx,Bronx
134,135,Bronx,Brooklyn
135,28,Brooklyn,Brooklyn
135,27,Brooklyn,Brooklyn
134,31,Bronx,Bronx
133,29,Bronx,Manhattan
116,136,Bronx,Bronx
136,137,Bronx,Bronx
137,138,Bronx,Bronx
138,139,Bronx,Bronx
139,140,Bronx,Bronx
140,141,Bronx,Bronx
141,104,Bronx,Bronx
141,142,Bronx,Bronx
142,143,Bronx,Bronx
143,105,Bronx,StatenIsland
143,106,Bronx,Bronx
142,103,Bronx,Bronx
140,102,Bronx,Queens
139,144,Bronx,Bronx
144,145,Bronx,Brooklyn
145,146,Brooklyn,Brooklyn
146,147,Brooklyn,Brooklyn
147,96,Brooklyn,Brooklyn
147,100,Brooklyn,Brooklyn
146,148,Brooklyn,Brooklyn
148,3,Brooklyn,Brooklyn
148,149,Brooklyn,Brooklyn
149,76,Brooklyn,Brooklyn
149,83,Brooklyn,Brooklyn
145,150,Brooklyn,Brooklyn
150,151,Brooklyn,Brooklyn
151,82,Brooklyn,Brooklyn
151,152,Brooklyn,Brooklyn
152,87,Brooklyn,Brooklyn
152,88,Brooklyn,Brooklyn
150,101,Brooklyn,Brooklyn
144,153,Bronx,Bronx
153,36,Bronx,Queens
153,35,Bronx,Queens
138,154,Bronx,Bronx
154,155,Bronx,Bronx
155,156,Bronx,Bronx
156,34,Bronx,Bronx
156,157,Bronx,Bronx
157,7,Bronx,Manhattan
157,158,Bronx,Queens
158,46,Queens,Queens
158,159,Queens,Queens
159,160,Queens,Queens
160,12,Queens,Queens
160,39,Queens,Queens
159,43,Queens,Queens
155,161,Bronx,Bronx
161,85,Bronx,Brooklyn
161,162,Bronx,Bronx
162,163,Bronx,Bronx
163,47,Bronx,Queens
163,9,Bronx,Bronx
