node1,node2,startLoc,endLoc
116,117,Bronx,Bronx
117,118,Bronx,Bronx
118,119,Bronx,Bronx
119,120,Bronx,Bronx
120,17,Bronx,Bronx
120,15,Bronx,Queens
119,121,Bronx,Bronx
121,14,Bronx,Bronx
121,16,Bronx,Manhattan
118,122,Bronx,Bronx
122,123,Bronx,Bronx
123,124,Bronx,Bronx
124,21,Bronx,Queens
124,22,Bronx,Bronx
123,23,Bronx,Brooklyn
122,125,Bronx,Brooklyn
125,24,Brooklyn,Brooklyn
125,25,Brooklyn,Brooklyn
117,126,Bronx,Bronx
126,127,Bronx,Queens
127,18,Queens,Queens
127,19,Queens,Queens
126,20,Bronx,Manhattan
116,128,Bronx,Bronx
128,129,Bronx,Bronx
129,130,Bronx,Bronx
130,131,Bronx,Bronx
131,132,Bronx,Bronx
132,133,Bronx,Queens
133,134,Queens,Queens
134,135,Queens,Queens
135,136,Queens,Queens
136,137,Queens,Queens
137,39,Queens,Queens
137,42,Queens,Queens
136,138,Queens,Queens
138,81,Queens,Queens
138,45,Queens,Queens
135,139,Queens,Queens
139,46,Queens,Queens
139,38,Queens,Queens
134,140,Queens,Queens
140,12,Queens,Queens
140,80,Queens,Queens
133,141,Queens,Queens
141,142,Queens,Queens
142,40,Queens,Queens
142,41,Queens,Queens
141,44,Queens,Queens
132,143,Bronx,Bronx
143,144,Bronx,Bronx
144,145,Bronx,Bronx
145,146,Bronx,Bronx
146,35,Bronx,Queens
146,36,Bronx,Queens
145,34,Bronx,Bronx
144,78,Bronx,Bronx
143,147,Bronx,Brooklyn
147,148,Brooklyn,Brooklyn
148,2,Brooklyn,Brooklyn
148,149,Brooklyn,Brooklyn
149,82,Brooklyn,Brooklyn
149,76,Brooklyn,Brooklyn
147,150,Brooklyn,Brooklyn
150,6,Brooklyn,Brooklyn
150,151,Brooklyn,Brooklyn
151,96,Brooklyn,Brooklyn
151,152,Brooklyn,Brooklyn
152,153,Brooklyn,Brooklyn
153,101,Brooklyn,Brooklyn
153,154,Brooklyn,Brooklyn
154,155,Brooklyn,Brooklyn
155,83,Brooklyn,Brooklyn
155,156,Brooklyn,Brooklyn
156,87,Brooklyn,Brooklyn
156,88,Brooklyn,Brooklyn
154,157,Brooklyn,Brooklyn
157,158,Brooklyn,Brooklyn
158,74,Brooklyn,Brooklyn
158,3,Brooklyn,Brooklyn
157,85,Brooklyn,Brooklyn
152,159,Brooklyn,Brooklyn
159,86,Brooklyn,Brooklyn
159,73,Brooklyn,Brooklyn
131,160,Bronx,Queens
160,97,Queens,Queens
160,161,Queens,Queens
161,93,Queens,Queens
161,10,Queens,Queens
130,13,Bronx,Queens
129,162,Bronx,Bronx
162,163,Bronx,Bronx
163,164,Bronx,Bronx
