node1,node2,startLoc,endLoc
116,117,Bronx,Bronx
117,118,Bronx,Bronx
118,107,Bronx,Bronx
118,119,Bronx,Bronx
119,108,Bronx,Manhattan
119,109,Bronx,Brooklyn
117,120,Bronx,Bronx
120,121,Bronx,Bronx
121,122,Bronx,Bronx
122,123,Bronx,Bronx
123,77,Bronx,StatenIsland
123,124,Bronx,Bronx
124,125,Bronx,Bronx
125,126,Bronx,Bronx
126,10,Bronx,Queens
126,98,Bronx,Bronx
125,127,Bronx,Queens
127,128,Queens,Queens
128,39,Queens,Queens
128,47,Queens,Queens
127,129,Queens,Queens
129,13,Queens,Queens
129,130,Queens,Queens
130,43,Queens,Queens
130,131,Queens,Queens
131,44,Queens,Queens
131,42,Queens,Queens
124,132,Bronx,Bronx
132,133,Bronx,Bronx
133,134,Bronx,Manhattan
134,37,Manhattan,Manhattan
134,38,Manhattan,Queens
133,135,Bronx,Bronx
135,94,Bronx,Bronx
135,136,Bronx,Bronx
136,137,Bronx,Bronx
137,91,Bronx,Manhattan
137,138,Bronx,Bronx
138,7,Bronx,Manhattan
138,8,Bronx,Bronx
136,139,Bronx,Bronx
139,41,Bronx,Queens
139,140,Bronx,Brooklyn
140,2,Brooklyn,Brooklyn
140,76,Brooklyn,Brooklyn
132,141,Bronx,Bronx
141,142,Bronx,Queens
142,143,Queens,Queens
143,144,Queens,Queens
144,92,Queens,Queens
144,48,Queens,Queens
143,45,Queens,Queens
142,93,Queens,Queens
141,145,Bronx,Bronx
145,146,Bronx,Bronx
146,147,Bronx,Manhattan
147,1,Manhattan,Manhattan
147,95,Manhattan,Manhattan
146,84,Bronx,Brooklyn
145,148,Bronx,Queens
148,46,Queens,Queens
148,97,Queens,Queens
122,149,Bronx,Bronx
149,150,Bronx,Bronx
150,78,Bronx,Bronx
150,151,Bronx,Manhattan
151,89,Manhattan,Manhattan
151,90,Manhattan,Manhattan
149,152,Bronx,Bronx
152,153,Bronx,Brooklyn
153,154,Brooklyn,Brooklyn
154,155,Brooklyn,Brooklyn
155,87,Brooklyn,Brooklyn
155,88,Brooklyn,Brooklyn
154,156,Brooklyn,Brooklyn
156,83,Brooklyn,Brooklyn
156,12,Brooklyn,Queens
153,157,Brooklyn,Brooklyn
157,158,Brooklyn,Brooklyn
158,74,Brooklyn,Brooklyn
158,159,Brooklyn,Brooklyn
159,160,Brooklyn,Brooklyn
160,96,Brooklyn,Brooklyn
160,6,Brooklyn,Brooklyn
159,3,Brooklyn,Brooklyn
157,101,Brooklyn,Brooklyn
152,161,Bronx,Bronx
161,162,Bronx,Bronx
162,163,Bronx,Brooklyn
163,86,Brooklyn,Brooklyn
163,100,Brooklyn,Brooklyn
162,164,Bronx,Bronx
164,4,Bronx,Bronx
