node1,node2,startLoc,endLoc
116,117,Queens,Queens
117,118,Queens,Queens
118,98,Queens,Manhattan
118,119,Queens,Queens
119,120,Queens,Queens
120,121,Queens,Queens
121,122,Queens,Queens
122,37,Queens,Queens
122,101,Queens,Queens
121,4,Queens,Brooklyn
120,123,Queens,Queens
123,124,Queens,Queens
124,125,Queens,Queens
125,17,Queens,Queens
125,7,Queens,Brooklyn
124,58,Queens,Bronx
123,126,Queens,Queens
126,57,Queens,Queens
126,127,Queens,Queens
127,16,Queens,Bronx
127,100,Queens,Queens
119,51,Queens,Brooklyn
117,128,Queens,Queens
128,129,Queens,Queens
129,130,Queens,Queens
130,131,Queens,Queens
131,132,Queens,Queens
132,95,Queens,Queens
132,96,Queens,Brooklyn
131,97,Queens,Brooklyn
130,94,Queens,Bronx
129,21,Queens,Queens
128,133,Queens,Queens
133,134,Queens,Queens
134,3,Queens,Queens
134,22,Queens,Brooklyn
133,135,Queens,Queens
135,136,Queens,Manhattan
136,15,Manhattan,Bronx
136,137,Manhattan,Manhattan
137,138,Manhattan,Manhattan
138,30,Manhattan,Manhattan
138,139,Manhattan,Manhattan
139,31,Manhattan,Manhattan
139,28,Manhattan,Manhattan
137,140,Manhattan,Manhattan
140,141,Manhattan,Manhattan
141,23,Manhattan,Manhattan
141,142,Manhattan,Manhattan
142,50,Manhattan,Manhattan
142,44,Manhattan,Bronx
140,41,Manhattan,Manhattan
135,143,Queens,Queens
143,45,Queens,Bronx
143,46,Queens,Brooklyn
116,144,Queens,Queens
144,145,Queens,Queens
145,146,Queens,Queens
146,147,Queens,Queens
147,91,Queens,StatenIsland
147,148,Queens,Queens
148,61,Queens,Queens
148,60,Queens,Queens
146,149,Queens,Queens
149,150,Queens,Queens
150,63,Queens,Brooklyn
150,92,Queens,Bronx
149,151,Queens,Queens
151,152,Queens,Queens
152,62,Queens,Brooklyn
152,93,Queens,Bronx
151,153,Queens,Queens
153,154,Queens,Queens
154,155,Queens,Queens
155,156,Queens,Queens
156,157,Queens,Queens
157,71,Queens,Manhattan
157,158,Queens,Queens
158,76,Queens,Brooklyn
158,81,Queens,Queens
156,159,Queens,Queens
159,160,Queens,Queens
160,79,Queens,Bronx
160,161,Queens,Queens
161,66,Queens,Queens
161,85,Queens,Queens
159,162,Queens,Queens
162,163,Queens,Queens
163,75,Queens,Brooklyn
163,65,Queens,StatenIsland
162,164,Queens,Queens
164,68,Queens,Bronx
164,74,Queens,Queens
155,165,Queens,Queens
165,166,Queens,Queens
166,167,Queens,Queens
167,168,Queens,Queens
168,87,Queens,Bronx
168,89,Queens,Queens
167,169,Queens,Queens
169,86,Queens,Brooklyn
169,67,Queens,Queens
166,170,Queens,Queens
170,64,Queens,Queens
170,171,Queens,Queens
171,90,Queens,Brooklyn
171,70,Queens,Bronx
165,172,Queens,Queens
172,78,Queens,Brooklyn
172,173,Queens,Queens
173,69,Queens,Bronx
173,174,Queens,Queens
174,175,Queens,Queens
175,88,Queens,Manhattan
175,80,Queens,Manhattan
174,77,Queens,Queens
154,176,Queens,Queens
176,177,Queens,Queens
177,82,Queens,Brooklyn
177,83,Queens,Queens
176,84,Queens,Bronx
153,178,Queens,Queens
178,72,Queens,Manhattan
178,73,Queens,StatenIsland
145,179,Queens,Queens
179,180,Queens,Queens
180,181,Queens,Queens
181,182,Queens,Queens
182,183,Queens,Queens
183,102,Queens,Brooklyn
183,103,Queens,Bronx
182,184,Queens,Queens
184,185,Queens,Queens
185,186,Queens,Queens
186,108,Queens,Bronx
186,106,Queens,Bronx
185,187,Queens,Queens
187,109,Queens,Queens
187,188,Queens,Queens
188,110,Queens,Manhattan
188,107,Queens,Queens
184,111,Queens,Brooklyn
181,189,Queens,Queens
189,105,Queens,Queens
189,104,Queens,Queens
180,190,Queens,Queens
190,191,Queens,Queens
191,112,Queens,Bronx
191,113,Queens,Brooklyn
190,192,Queens,Queens
192,114,Queens,Manhattan
192,115,Queens,Manhattan
179,20,Queens,Queens
144,193,Queens,Queens
193,194,Queens,Queens
194,195,Queens,Queens
195,196,Queens,Queens
196,54,Queens,Queens
196,53,Queens,Queens
195,26,Queens,Brooklyn
194,197,Queens,Queens
197,43,Queens,Queens
197,8,Queens,Queens
193,198,Queens,Queens
198,199,Queens,Queens
199,200,Queens,Queens
200,39,Queens,Bronx
200,201,Queens,Queens
201,202,Queens,Queens
202,52,Queens,Queens
202,34,Queens,Brooklyn
201,1,Queens,Bronx
199,203,Queens,Queens
203,204,Queens,Queens
204,19,Queens,Brooklyn
204,99,Queens,Queens
203,205,Queens,Queens
205,206,Queens,Queens
206,25,Queens,Brooklyn
206,27,Queens,StatenIsland
205,207,Queens,Queens
207,208,Queens,Queens
208,48,Queens,Queens
208,35,Queens,Queens
207,38,Queens,Bronx
198,209,Queens,Queens
209,210,Queens,Queens
210,211,Queens,Queens
211,212,Queens,Queens
212,213,Queens,Queens
213,214,Queens,Queens
214,215,Queens,Bronx
215,13,Bronx,Bronx
215,216,Bronx,Bronx
216,33,Bronx,StatenIsland
216,32,Bronx,Bronx
214,29,Queens,Manhattan
213,217,Queens,Queens
217,218,Queens,Queens
218,49,Queens,Manhattan
218,5,Queens,Queens
217,219,Queens,Queens
219,220,Queens,Queens
220,221,Queens,Brooklyn
221,222,Brooklyn,Brooklyn
222,14,Brooklyn,Brooklyn
222,223,Brooklyn,Brooklyn
223,18,Brooklyn,Brooklyn
223,24,Brooklyn,Brooklyn
221,36,Brooklyn,Brooklyn
220,224,Queens,Queens
224,56,Queens,Queens
224,55,Queens,Manhattan
219,2,Queens,Brooklyn
212,225,Queens,Queens
225,47,Queens,Brooklyn
225,226,Queens,Queens
226,227,Queens,Queens
227,228,Queens,Queens
228,12,Queens,Bronx
228,11,Queens,Brooklyn
227,9,Queens,Bronx
226,10,Queens,Bronx
211,6,Queens,Brooklyn
210,229,Queens,Queens
229,59,Queens,Queens
229,40,Queens,Brooklyn
209,42,Queens,Queens
